Level1,Level2,Level3,ReqList_Last
전북특별자치도,진안군,마령면,67_87
전북특별자치도,진안군,부귀면,67_89
전북특별자치도,진안군,정천면,68_90
전북특별자치도,진안군,주천면,68_92
전북특별자치도,무주군,무주읍,72_93
전북특별자치도,무주군,무풍면,76_92
전북특별자치도,무주군,설천면,75_93
전북특별자치도,무주군,적상면,72_92
전북특별자치도,무주군,안성면,72_90
전북특별자치도,무주군,부남면,71_92
전북특별자치도,장수군,장수읍,70_85
전북특별자치도,장수군,산서면,68_84
전북특별자치도,장수군,번암면,70_83
전북특별자치도,장수군,장계면,71_87
전북특별자치도,장수군,천천면,70_87
전북특별자치도,장수군,계남면,71_86
전북특별자치도,장수군,계북면,72_88
전북특별자치도,임실군,임실읍,66_84
전북특별자치도,임실군,청웅면,64_83
전북특별자치도,임실군,운암면,63_85
전북특별자치도,임실군,신평면,65_85
전북특별자치도,임실군,성수면,67_85
전북특별자치도,임실군,오수면,67_83
전북특별자치도,임실군,신덕면,64_86
전북특별자치도,임실군,삼계면,66_82
전북특별자치도,임실군,관촌면,66_86
전북특별자치도,임실군,강진면,64_82
전북특별자치도,임실군,덕치면,64_82
전북특별자치도,임실군,지사면,67_83
전북특별자치도,순창군,순창읍,63_79
전북특별자치도,순창군,인계면,63_80
전북특별자치도,순창군,동계면,65_81
전북특별자치도,순창군,풍산면,63_78
전북특별자치도,순창군,금과면,62_78
전북특별자치도,순창군,팔덕면,63_79
전북특별자치도,순창군,쌍치면,61_82
전북특별자치도,순창군,복흥면,60_80
전북특별자치도,순창군,적성면,65_80
전북특별자치도,순창군,유등면,64_79
전북특별자치도,순창군,구림면,63_81
전북특별자치도,고창군,고창읍,56_80
전북특별자치도,고창군,고수면,55_80
전북특별자치도,고창군,아산면,54_80
전북특별자치도,고창군,무장면,53_80
전북특별자치도,고창군,공음면,52_79
전북특별자치도,고창군,상하면,52_80
전북특별자치도,고창군,해리면,53_81
전북특별자치도,고창군,성송면,55_79
전북특별자치도,고창군,대산면,54_78
전북특별자치도,고창군,심원면,53_82
전북특별자치도,고창군,흥덕면,56_82
전북특별자치도,고창군,성내면,56_83
전북특별자치도,고창군,신림면,56_81
전북특별자치도,고창군,부안면,55_82
전북특별자치도,부안군,부안읍,56_87
전북특별자치도,부안군,주산면,56_85
전북특별자치도,부안군,동진면,56_87
전북특별자치도,부안군,행안면,56_87
전북특별자치도,부안군,계화면,55_87
전북특별자치도,부안군,보안면,55_84
전북특별자치도,부안군,변산면,52_85
전북특별자치도,부안군,진서면,54_84
전북특별자치도,부안군,백산면,57_86
전북특별자치도,부안군,상서면,55_86
전북특별자치도,부안군,하서면,55_86
전북특별자치도,부안군,줄포면,55_84
전북특별자치도,부안군,위도면,48_84
전라남도,목포시,용당1동,50_66
전라남도,목포시,용당2동,50_66
전라남도,목포시,연동,50_66
전라남도,목포시,산정동,50_67
전라남도,목포시,연산동,50_67
전라남도,목포시,원산동,50_67
전라남도,목포시,대성동,50_66
전라남도,목포시,목원동,50_66
전라남도,목포시,동명동,50_66
전라남도,목포시,삼학동,50_66
전라남도,목포시,만호동,50_66
전라남도,목포시,유달동,50_66
전라남도,목포시,죽교동,50_66
전라남도,목포시,북항동,50_67
전라남도,목포시,용해동,50_67
전라남도,목포시,이로동,50_66
전라남도,목포시,상동,50_67
전라남도,목포시,하당동,51_67
전라남도,목포시,신흥동,51_66
전라남도,목포시,삼향동,51_67
전라남도,목포시,옥암동,51_67
전라남도,목포시,부흥동,51_66
전라남도,목포시,부주동,51_67
전라남도,여수시,돌산읍,74_63
전라남도,여수시,소라면,72_66
전라남도,여수시,율촌면,71_68
전라남도,여수시,화양면,72_65
전라남도,여수시,남면,75_60
전라남도,여수시,화정면,73_63
전라남도,여수시,삼산면,67_50
전라남도,여수시,동문동,74_65
전라남도,여수시,한려동,74_65
전라남도,여수시,중앙동,74_65
전라남도,여수시,충무동,74_66
전라남도,여수시,광림동,74_66
전라남도,여수시,서강동,74_65
전라남도,여수시,대교동,74_65
전라남도,여수시,국동,74_65
전라남도,여수시,월호동,74_65
전라남도,여수시,여서동,74_66
전라남도,여수시,문수동,74_66
전라남도,여수시,미평동,74_66
전라남도,여수시,둔덕동,73_66
전라남도,여수시,만덕동,74_66
전라남도,여수시,쌍봉동,73_66
전라남도,여수시,시전동,73_66
전라남도,여수시,여천동,73_66
전라남도,여수시,주삼동,73_66
전라남도,여수시,삼일동,73_67
전라남도,여수시,묘도동,74_68
전라남도,순천시,승주읍,68_71
전라남도,순천시,해룡면,71_69
전라남도,순천시,서면,70_71
전라남도,순천시,황전면,69_73
전라남도,순천시,월등면,68_73
전라남도,순천시,주암면,65_73
전라남도,순천시,송광면,66_70
전라남도,순천시,외서면,66_69
전라남도,순천시,낙안면,67_69
전라남도,순천시,별량면,69_68
전라남도,순천시,상사면,69_70
전라남도,순천시,향동,70_70
전라남도,순천시,매곡동,70_70
전라남도,순천시,삼산동,70_70
전라남도,순천시,조곡동,70_70
전라남도,순천시,덕연동,70_70
전라남도,순천시,풍덕동,70_70
전라남도,순천시,남제동,70_70
전라남도,순천시,저전동,70_70
전라남도,순천시,장천동,70_70
전라남도,순천시,중앙동,70_70
전라남도,순천시,도사동,70_69
전라남도,순천시,왕조1동,70_70
전라남도,순천시,왕조2동,70_70
전라남도,나주시,남평읍,58_72
전라남도,나주시,세지면,56_69
전라남도,나주시,왕곡면,55_70
전라남도,나주시,반남면,55_69
전라남도,나주시,공산면,54_70
전라남도,나주시,동강면,53_69
전라남도,나주시,다시면,54_71
전라남도,나주시,문평면,54_72
전라남도,나주시,노안면,56_72
전라남도,나주시,금천면,57_71
전라남도,나주시,산포면,57_72
전라남도,나주시,다도면,58_70
전라남도,나주시,봉황면,57_70
전라남도,나주시,송월동,56_71
전라남도,나주시,영강동,56_71
전라남도,나주시,금남동,56_71
전라남도,나주시,성북동,56_72
전라남도,나주시,영산동,56_71
전라남도,나주시,이창동,56_71
전라남도,나주시,빛가람동,57_71
전라남도,광양시,광양읍,71_70
전라남도,광양시,봉강면,71_71
전라남도,광양시,옥룡면,72_71
전라남도,광양시,옥곡면,73_71
전라남도,광양시,진상면,74_71
전라남도,광양시,진월면,74_71
전라남도,광양시,다압면,73_74
전라남도,광양시,골약동,73_70
전라남도,광양시,중마동,73_70
전라남도,광양시,광영동,74_70
전라남도,광양시,금호동,74_70
전라남도,광양시,태인동,74_70
전라남도,담양군,담양읍,61_78
전라남도,담양군,봉산면,60_77
전라남도,담양군,고서면,60_76
전라남도,담양군,가사문학면,61_75
전라남도,담양군,창평면,61_76
전라남도,담양군,대덕면,62_76
전라남도,담양군,무정면,61_77
전라남도,담양군,금성면,61_78
전라남도,담양군,용면,61_79
전라남도,담양군,월산면,60_78
전라남도,담양군,수북면,60_77
전라남도,담양군,대전면,59_77
전라남도,곡성군,곡성읍,66_77
전라남도,곡성군,오곡면,66_77
전라남도,곡성군,삼기면,65_76
전라남도,곡성군,석곡면,65_74
전라남도,곡성군,목사동면,66_74
전라남도,곡성군,죽곡면,67_74
전라남도,곡성군,고달면,67_77
전라남도,곡성군,옥과면,63_77
전라남도,곡성군,입면,64_77
전라남도,곡성군,겸면,64_76
전라남도,곡성군,오산면,63_76
전라남도,구례군,구례읍,69_76
전라남도,구례군,문척면,70_75
전라남도,구례군,간전면,71_75
전라남도,구례군,토지면,70_75
전라남도,구례군,마산면,70_76
전라남도,구례군,광의면,69_77
전라남도,구례군,용방면,69_76
전라남도,구례군,산동면,69_78
전라남도,고흥군,고흥읍,66_62
전라남도,고흥군,도양읍,64_61
전라남도,고흥군,풍양면,65_62
전라남도,고흥군,도덕면,64_61
전라남도,고흥군,금산면,63_59
전라남도,고흥군,도화면,67_60
전라남도,고흥군,포두면,67_62
전라남도,고흥군,봉래면,69_59
전라남도,고흥군,점암면,68_63
전라남도,고흥군,과역면,67_64
전라남도,고흥군,남양면,67_65
전라남도,고흥군,동강면,67_66
전라남도,고흥군,대서면,66_66
전라남도,고흥군,두원면,66_63
전라남도,고흥군,영남면,69_62
전라남도,고흥군,동일면,69_60
전라남도,보성군,보성읍,62_66
전라남도,보성군,벌교읍,67_68
전라남도,보성군,노동면,62_66
전라남도,보성군,미력면,63_66
전라남도,보성군,겸백면,64_67
전라남도,보성군,율어면,64_68
전라남도,보성군,복내면,63_69
전라남도,보성군,문덕면,64_69
전라남도,보성군,조성면,65_67
전라남도,보성군,득량면,64_66
전라남도,보성군,회천면,63_64
전라남도,보성군,웅치면,61_65
전라남도,화순군,화순읍,61_72
전라남도,화순군,한천면,61_70
전라남도,화순군,춘양면,60_70
전라남도,화순군,청풍면,60_68
전라남도,화순군,이양면,61_68
전라남도,화순군,능주면,60_71
전라남도,화순군,도곡면,59_71
전라남도,화순군,도암면,59_69
전라남도,화순군,이서면,62_73
전라남도,화순군,백아면,63_75
전라남도,화순군,동복면,63_72
전라남도,화순군,사평면,63_71
전라남도,화순군,동면,62_71
전라남도,장흥군,장흥읍,59_64
전라남도,장흥군,관산읍,60_61
전라남도,장흥군,대덕읍,59_60
전라남도,장흥군,용산면,59_62
전라남도,장흥군,안양면,61_63
전라남도,장흥군,장동면,61_65
전라남도,장흥군,장평면,61_66
전라남도,장흥군,유치면,58_66
전라남도,장흥군,부산면,59_65
전라남도,장흥군,회진면,60_59
전라남도,강진군,강진읍,57_63
전라남도,강진군,군동면,58_63
전라남도,강진군,칠량면,57_61
전라남도,강진군,대구면,57_60
전라남도,강진군,도암면,56_61
전라남도,강진군,신전면,56_60
전라남도,강진군,성전면,56_64
전라남도,강진군,작천면,57_64
전라남도,강진군,병영면,58_65
전라남도,강진군,옴천면,57_65
전라남도,강진군,마량면,58_59
전라남도,해남군,해남읍,54_61
전라남도,해남군,삼산면,54_60
전라남도,해남군,화산면,52_60
전라남도,해남군,현산면,53_59
전라남도,해남군,송지면,52_57
전라남도,해남군,북평면,54_58
전라남도,해남군,북일면,55_59
전라남도,해남군,옥천면,55_61
전라남도,해남군,계곡면,55_63
전라남도,해남군,마산면,53_62
전라남도,해남군,황산면,51_61
전라남도,해남군,산이면,51_63
전라남도,해남군,문내면,49_62
전라남도,해남군,화원면,49_64
전라남도,영암군,영암읍,56_66
전라남도,영암군,삼호읍,51_65
전라남도,영암군,덕진면,56_67
전라남도,영암군,금정면,56_68
전라남도,영암군,신북면,55_68
전라남도,영암군,시종면,54_68
전라남도,영암군,도포면,55_67
전라남도,영암군,군서면,55_66
전라남도,영암군,서호면,54_65
전라남도,영암군,학산면,53_65
전라남도,영암군,미암면,53_64
전라남도,무안군,무안읍,52_71
전라남도,무안군,일로읍,52_67
전라남도,무안군,삼향읍,51_67
전라남도,무안군,몽탄면,52_69
전라남도,무안군,청계면,51_69
전라남도,무안군,현경면,50_71
전라남도,무안군,망운면,50_71
전라남도,무안군,해제면,48_73
전라남도,무안군,운남면,49_70
전라남도,함평군,함평읍,52_72
전라남도,함평군,손불면,51_74
전라남도,함평군,신광면,52_74
전라남도,함평군,학교면,53_71
전라남도,함평군,엄다면,52_71
전라남도,함평군,대동면,53_72
전라남도,함평군,나산면,54_73
전라남도,함평군,해보면,54_75
전라남도,함평군,월야면,54_75
전라남도,영광군,영광읍,52_77
전라남도,영광군,백수읍,51_77
전라남도,영광군,홍농읍,51_79
전라남도,영광군,대마면,53_77
전라남도,영광군,묘량면,53_76
전라남도,영광군,불갑면,52_75
전라남도,영광군,군서면,52_76
전라남도,영광군,군남면,51_76
전라남도,영광군,염산면,50_75
전라남도,영광군,법성면,51_79
전라남도,영광군,낙월면,45_75
전라남도,장성군,장성읍,57_77
전라남도,장성군,진원면,58_77
전라남도,장성군,남면,58_76
전라남도,장성군,동화면,56_77
전라남도,장성군,삼서면,55_76
전라남도,장성군,삼계면,55_76
전라남도,장성군,황룡면,57_77
전라남도,장성군,서삼면,57_78
전라남도,장성군,북일면,57_79
전라남도,장성군,북이면,57_80
전라남도,장성군,북하면,59_80
전라남도,완도군,완도읍,57_56
전라남도,완도군,금일읍,62_57
전라남도,완도군,노화읍,53_53
전라남도,완도군,군외면,55_57
전라남도,완도군,신지면,58_56
전라남도,완도군,고금면,58_58
전라남도,완도군,약산면,59_58
전라남도,완도군,청산면,59_53
전라남도,완도군,소안면,55_53
전라남도,완도군,금당면,62_58
전라남도,완도군,보길면,53_53
전라남도,완도군,생일면,61_56
전라남도,진도군,진도읍,48_59
전라남도,진도군,군내면,48_60
전라남도,진도군,고군면,49_60
전라남도,진도군,의신면,48_58
전라남도,진도군,임회면,46_58
전라남도,진도군,지산면,46_58
전라남도,진도군,조도면,44_55
전라남도,신안군,지도읍,47_72
전라남도,신안군,압해읍,49_68
전라남도,신안군,증도면,46_71
전라남도,신안군,임자면,45_73
전라남도,신안군,자은면,44_68
전라남도,신안군,비금면,42_65
전라남도,신안군,도초면,42_64
전라남도,신안군,흑산면,33_64
전라남도,신안군,하의면,44_62
전라남도,신안군,신의면,45_62
전라남도,신안군,장산면,46_63
전라남도,신안군,안좌면,45_65
전라남도,신안군,팔금면,46_66
전라남도,신안군,암태면,45_67
경상북도,포항시남구,구룡포읍,105_94
경상북도,포항시남구,연일읍,102_94
경상북도,포항시남구,오천읍,103_93
경상북도,포항시남구,대송면,102_93
경상북도,포항시남구,동해면,104_94
경상북도,포항시남구,장기면,105_92
경상북도,포항시남구,호미곶면,106_96
경상북도,포항시남구,상대동,102_94
경상북도,포항시남구,해도동,102_94
경상북도,포항시남구,송도동,102_94
경상북도,포항시남구,청림동,103_94
경상북도,포항시남구,제철동,103_94
경상북도,포항시남구,효곡동,102_94
경상북도,포항시남구,대이동,102_94
경상북도,포항시북구,흥해읍,102_96
경상북도,포항시북구,신광면,100_97
경상북도,포항시북구,청하면,102_98
경상북도,포항시북구,송라면,102_99
경상북도,포항시북구,기계면,100_95
경상북도,포항시북구,죽장면,97_97
경상북도,포항시북구,기북면,99_96
경상북도,포항시북구,중앙동,102_95
경상북도,포항시북구,양학동,102_94
경상북도,포항시북구,죽도동,102_95
경상북도,포항시북구,용흥동,102_95
경상북도,포항시북구,우창동,102_95
경상북도,포항시북구,두호동,102_95
경상북도,포항시북구,장량동,102_95
경상북도,포항시북구,환여동,103_95
경상북도,경주시,감포읍,105_90
경상북도,경주시,안강읍,100_93
경상북도,경주시,건천읍,98_90
경상북도,경주시,외동읍,102_88
경상북도,경주시,문무대왕면,104_89
경상북도,경주시,양남면,104_87
경상북도,경주시,내남면,100_88
경상북도,경주시,산내면,97_88
경상북도,경주시,서면,97_91
경상북도,경주시,현곡면,100_91
경상북도,경주시,강동면,101_93
경상북도,경주시,천북면,101_91
경상북도,경주시,중부동,100_90
경상북도,경주시,황오동,100_90
경상북도,경주시,성건동,100_90
경상북도,경주시,황남동,100_90
경상북도,경주시,선도동,99_90
경상북도,경주시,월성동,100_90
경상북도,경주시,용강동,100_91
경상북도,경주시,황성동,100_91
경상북도,경주시,동천동,100_90
경상북도,경주시,불국동,101_89
경상북도,경주시,보덕동,101_90
경상북도,김천시,아포읍,83_97
경상북도,김천시,농소면,81_95
경상북도,김천시,남면,82_95
경상북도,김천시,개령면,81_97
경상북도,김천시,감문면,81_98
경상북도,김천시,어모면,80_97
경상북도,김천시,봉산면,79_96
경상북도,김천시,대항면,79_96
경상북도,김천시,감천면,80_94
경상북도,김천시,조마면,80_94
경상북도,김천시,구성면,79_94
경상북도,김천시,지례면,79_93
경상북도,김천시,부항면,77_93
경상북도,김천시,대덕면,78_91
경상북도,김천시,증산면,79_91
경상북도,김천시,자산동,80_96
경상북도,김천시,평화남산동,80_96
경상북도,김천시,양금동,80_95
경상북도,김천시,대신동,80_96
경상북도,김천시,대곡동,80_96
경상북도,김천시,지좌동,81_96
경상북도,김천시,율곡동,81_96
경상북도,안동시,풍산읍,88_106
경상북도,안동시,와룡면,91_107
경상북도,안동시,북후면,90_108
경상북도,안동시,서후면,90_107
경상북도,안동시,풍천면,87_105
경상북도,안동시,일직면,90_104
경상북도,안동시,남후면,90_105
경상북도,안동시,남선면,91_105
경상북도,안동시,임하면,92_105
경상북도,안동시,길안면,94_103
경상북도,안동시,임동면,94_106
경상북도,안동시,예안면,93_108
경상북도,안동시,도산면,92_110
경상북도,안동시,녹전면,91_110
경상북도,안동시,중구동,91_106
경상북도,안동시,명륜동,91_106
경상북도,안동시,용상동,91_105
경상북도,안동시,서구동,90_106
경상북도,안동시,태화동,90_106
경상북도,안동시,평화동,90_106
경상북도,안동시,안기동,90_106
경상북도,안동시,옥동,90_106
경상북도,안동시,송하동,90_106
경상북도,안동시,강남동,91_105
경상북도,구미시,선산읍,83_98
경상북도,구미시,고아읍,84_97
경상북도,구미시,산동읍,86_97
경상북도,구미시,무을면,82_99
경상북도,구미시,옥성면,83_100
경상북도,구미시,도개면,84_100
경상북도,구미시,해평면,85_97
경상북도,구미시,장천면,87_96
경상북도,구미시,송정동,84_96
경상북도,구미시,원평동,84_96
경상북도,구미시,도량동,84_96
경상북도,구미시,지산동,84_96
경상북도,구미시,선주원남동,84_96
경상북도,구미시,형곡1동,84_96
경상북도,구미시,형곡2동,84_95
경상북도,구미시,신평1동,85_96
경상북도,구미시,신평2동,85_96
경상북도,구미시,비산동,85_96
경상북도,구미시,광평동,85_95
경상북도,구미시,상모사곡동,84_95
경상북도,구미시,임오동,85_95
경상북도,구미시,인동동,86_95
경상북도,구미시,진미동,86_95
경상북도,구미시,양포동,86_96
경상북도,구미시,공단동,85_95
경상북도,영주시,풍기읍,87_112
경상북도,영주시,이산면,89_111
경상북도,영주시,평은면,90_109
경상북도,영주시,문수면,89_110
경상북도,영주시,장수면,88_110
경상북도,영주시,안정면,87_112
경상북도,영주시,봉현면,87_112
경상북도,영주시,순흥면,88_113
경상북도,영주시,단산면,88_114
경상북도,영주시,부석면,89_115
경상북도,영주시,상망동,89_111
경상북도,영주시,하망동,89_111
경상북도,영주시,영주1동,89_111
경상북도,영주시,영주2동,89_111
경상북도,영주시,휴천1동,89_111
경상북도,영주시,휴천2동,89_111
경상북도,영주시,휴천3동,89_111
경상북도,영주시,가흥1동,89_111
경상북도,영주시,가흥2동,88_111
경상북도,영천시,금호읍,94_92
경상북도,영천시,청통면,93_93
경상북도,영천시,신녕면,92_94
경상북도,영천시,화산면,93_94
경상북도,영천시,화북면,94_96
경상북도,영천시,화남면,94_95
경상북도,영천시,자양면,96_95
경상북도,영천시,임고면,95_94
경상북도,영천시,고경면,97_94
경상북도,영천시,북안면,96_92
경상북도,영천시,대창면,94_91
경상북도,영천시,동부동,95_93
경상북도,영천시,중앙동,95_93
경상북도,영천시,서부동,95_93
경상북도,영천시,완산동,95_93
경상북도,영천시,남부동,95_93
경상북도,상주시,함창읍,81_105
경상북도,상주시,중동면,83_102
경상북도,상주시,사벌국면,82_103
경상북도,상주시,낙동면,82_101
경상북도,상주시,청리면,80_100
경상북도,상주시,공성면,80_99
경상북도,상주시,외남면,80_101
경상북도,상주시,내서면,79_102
경상북도,상주시,모동면,77_100
경상북도,상주시,모서면,77_100
경상북도,상주시,화동면,77_101
경상북도,상주시,화서면,77_103
경상북도,상주시,화북면,77_105
경상북도,상주시,외서면,80_103
경상북도,상주시,은척면,79_105
경상북도,상주시,공검면,81_104
경상북도,상주시,이안면,80_106
경상북도,상주시,화남면,76_103
경상북도,상주시,남원동,81_102
경상북도,상주시,북문동,81_102
경상북도,상주시,계림동,81_102
경상북도,상주시,동문동,81_102
경상북도,상주시,동성동,81_102
경상북도,상주시,신흥동,81_102
경상북도,문경시,문경읍,80_109
경상북도,문경시,가은읍,79_107
경상북도,문경시,영순면,82_106
경상북도,문경시,산양면,82_106
경상북도,문경시,호계면,82_107
경상북도,문경시,산북면,82_107
경상북도,문경시,동로면,83_110
경상북도,문경시,마성면,80_108
경상북도,문경시,농암면,78_106
경상북도,문경시,점촌1동,81_106
경상북도,문경시,점촌2동,81_106
경상북도,문경시,점촌3동,82_106
경상북도,문경시,점촌4동,81_107
경상북도,문경시,점촌5동,81_106
경상북도,경산시,하양읍,93_91
경상북도,경산시,진량읍,93_91
경상북도,경산시,압량읍,92_90
경상북도,경산시,와촌면,93_92
경상북도,경산시,자인면,93_89
경상북도,경산시,용성면,94_89
경상북도,경산시,남산면,93_89
경상북도,경산시,남천면,91_88
경상북도,경산시,중방동,91_90
경상북도,경산시,중앙동,91_89
경상북도,경산시,남부동,91_89
경상북도,경산시,서부1동,91_89
경상북도,경산시,서부2동,91_90
경상북도,경산시,북부동,92_90
경상북도,경산시,동부동,92_89
경상북도,군위군,군위읍,88_98
경상북도,군위군,소보면,86_99
경상북도,군위군,효령면,88_97
경상북도,군위군,부계면,90_95
경상북도,군위군,우보면,90_98
경상북도,군위군,의흥면,91_97
경상북도,군위군,산성면,90_96
경상북도,군위군,삼국유사면,92_96
경상북도,의성군,의성읍,90_101
경상북도,의성군,단촌면,90_102
경상북도,의성군,점곡면,91_103
경상북도,의성군,옥산면,92_102
경상북도,의성군,사곡면,92_100
경상북도,의성군,춘산면,92_99
경상북도,의성군,가음면,91_98
경상북도,의성군,금성면,90_99
경상북도,의성군,봉양면,88_100
경상북도,의성군,비안면,87_101
경상북도,의성군,구천면,86_101
경상북도,의성군,단밀면,85_101
경상북도,의성군,단북면,85_102
경상북도,의성군,안계면,86_102
경상북도,의성군,다인면,84_103
경상북도,의성군,신평면,87_103
경상북도,의성군,안평면,88_101
경상북도,의성군,안사면,86_103
경상북도,청송군,청송읍,96_103
경상북도,청송군,주왕산면,98_101
경상북도,청송군,부남면,97_101
경상북도,청송군,현동면,96_100
경상북도,청송군,현서면,94_100
경상북도,청송군,안덕면,95_100
경상북도,청송군,파천면,96_104
경상북도,청송군,진보면,96_105
경상북도,영양군,영양읍,97_108
경상북도,영양군,입암면,97_106
경상북도,영양군,청기면,96_108
경상북도,영양군,일월면,98_109
경상북도,영양군,수비면,99_110
경상북도,영양군,석보면,98_106
경상북도,영덕군,영덕읍,102_103
경상북도,영덕군,강구면,102_102
경상북도,영덕군,남정면,102_100
경상북도,영덕군,달산면,101_102
경상북도,영덕군,지품면,100_103
경상북도,영덕군,축산면,103_105
경상북도,영덕군,영해면,103_105
경상북도,영덕군,병곡면,103_107
경상북도,영덕군,창수면,102_106
경상북도,청도군,화양읍,91_86
경상북도,청도군,청도읍,92_86
경상북도,청도군,각남면,90_85
경상북도,청도군,풍각면,89_85
경상북도,청도군,각북면,89_86
경상북도,청도군,이서면,90_86
경상북도,청도군,운문면,95_87
경상북도,청도군,금천면,94_87
경상북도,청도군,매전면,94_86
경상북도,고령군,대가야읍,83_87
경상북도,고령군,덕곡면,82_88
경상북도,고령군,운수면,84_88
경상북도,고령군,성산면,85_88
경상북도,고령군,다산면,86_89
경상북도,고령군,개진면,85_87
경상북도,고령군,우곡면,84_86
경상북도,고령군,쌍림면,83_86
경상북도,성주군,성주읍,83_91
경상북도,성주군,선남면,85_91
경상북도,성주군,용암면,84_90
경상북도,성주군,수륜면,82_89
경상북도,성주군,가천면,81_91
경상북도,성주군,금수강산면,81_91
경상북도,성주군,대가면,82_91
경상북도,성주군,벽진면,82_92
경상북도,성주군,초전면,83_93
경상북도,성주군,월항면,84_92
경상북도,칠곡군,왜관읍,85_93
경상북도,칠곡군,북삼읍,84_94
경상북도,칠곡군,석적읍,85_94
경상북도,칠곡군,지천면,87_92
경상북도,칠곡군,동명면,88_93
경상북도,칠곡군,가산면,88_95
경상북도,칠곡군,약목면,85_94
경상북도,칠곡군,기산면,85_93
경상북도,예천군,예천읍,86_107
경상북도,예천군,용문면,85_108
경상북도,예천군,감천면,87_109
경상북도,예천군,보문면,87_108
경상북도,예천군,호명읍,86_106
경상북도,예천군,유천면,85_107
경상북도,예천군,용궁면,83_106
경상북도,예천군,개포면,84_106
경상북도,예천군,지보면,85_105
경상북도,예천군,풍양면,83_104
경상북도,예천군,효자면,85_110
경상북도,예천군,은풍면,86_109
경상북도,봉화군,봉화읍,91_113
경상북도,봉화군,물야면,90_115
경상북도,봉화군,봉성면,92_113
경상북도,봉화군,법전면,93_113
경상북도,봉화군,춘양면,94_114
경상북도,봉화군,소천면,95_114
경상북도,봉화군,재산면,95_111
경상북도,봉화군,명호면,93_112
경상북도,봉화군,상운면,91_111
경상북도,봉화군,석포면,96_116
경상북도,울진군,울진읍,102_115
경상북도,울진군,평해읍,103_110
경상북도,울진군,북면,101_118
경상북도,울진군,근남면,102_115
경상북도,울진군,기성면,103_111
경상북도,울진군,온정면,101_109
경상북도,울진군,죽변면,102_117
경상북도,울진군,후포면,103_109
경상북도,울진군,금강송면,99_114
경상북도,울진군,매화면,102_114
경상북도,울릉군,울릉읍,127_127
경상북도,울릉군,서면,126_127
경상북도,울릉군,북면,127_129
경상북도,울릉군,독도,144_123
경상남도,창원시 의창구,동읍,91_78
경상남도,창원시 의창구,북면,89_79
경상남도,창원시 의창구,대산면,91_79
경상남도,창원시 의창구,의창동,90_77
경상남도,창원시 의창구,팔룡동,90_77
경상남도,창원시 의창구,명곡동,90_77
경상남도,창원시 의창구,봉림동,91_77
경상남도,창원시 성산구,반송동,91_77
경상남도,창원시 성산구,용지동,91_77
경상남도,창원시 성산구,중앙동,91_77
경상남도,창원시 성산구,상남동,91_76
경상남도,창원시 성산구,사파동,91_76
경상남도,창원시 성산구,가음정동,91_76
경상남도,창원시 성산구,성주동,91_76
경상남도,창원시 성산구,웅남동,90_76
경상남도,창원시 마산합포구,구산면,89_74
경상남도,창원시 마산합포구,진동면,88_74
경상남도,창원시 마산합포구,진북면,87_74
경상남도,창원시 마산합포구,진전면,86_74
경상남도,창원시 마산합포구,현동,89_75
경상남도,창원시 마산합포구,가포동,89_75
경상남도,창원시 마산합포구,월영동,89_76
경상남도,창원시 마산합포구,문화동,89_76
경상남도,창원시 마산합포구,중앙동,89_76
경상남도,창원시 마산합포구,완월동,89_76
경상남도,창원시 마산합포구,자산동,89_76
경상남도,창원시 마산합포구,교방동,89_76
경상남도,창원시 마산합포구,오동동,89_76
경상남도,창원시 마산합포구,합포동,89_76
경상남도,창원시 마산합포구,산호동,89_76
경상남도,창원시 마산회원구,내서읍,88_77
경상남도,창원시 마산회원구,회원1동,89_76
경상남도,창원시 마산회원구,회원2동,89_76
경상남도,창원시 마산회원구,석전동,89_77
경상남도,창원시 마산회원구,회성동,89_77
경상남도,창원시 마산회원구,양덕1동,89_77
경상남도,창원시 마산회원구,양덕2동,89_77
경상남도,창원시 마산회원구,합성1동,89_77
경상남도,창원시 마산회원구,합성2동,89_77
경상남도,창원시 마산회원구,구암1동,89_77
경상남도,창원시 마산회원구,구암2동,89_77
경상남도,창원시 마산회원구,봉암동,89_76
경상남도,창원시 진해구,충무동,91_75
경상남도,창원시 진해구,여좌동,91_75
경상남도,창원시 진해구,태백동,91_75
경상남도,창원시 진해구,경화동,91_75
경상남도,창원시 진해구,병암동,91_75
경상남도,창원시 진해구,석동,91_75
경상남도,창원시 진해구,이동,91_75
경상남도,창원시 진해구,자은동,91_75
경상남도,창원시 진해구,덕산동,91_75
경상남도,창원시 진해구,풍호동,91_75
경상남도,창원시 진해구,웅천동,92_74
경상남도,창원시 진해구,웅동1동,93_75
경상남도,창원시 진해구,웅동2동,93_74
경상남도,진주시,문산읍,82_75
경상남도,진주시,내동면,80_75
경상남도,진주시,정촌면,81_74
경상남도,진주시,금곡면,82_73
경상남도,진주시,진성면,83_75
경상남도,진주시,일반성면,84_75
경상남도,진주시,이반성면,85_75
경상남도,진주시,사봉면,84_75
경상남도,진주시,지수면,83_76
경상남도,진주시,대곡면,82_77
경상남도,진주시,금산면,81_76
경상남도,진주시,집현면,80_76
경상남도,진주시,미천면,81_78
경상남도,진주시,명석면,79_76
경상남도,진주시,대평면,78_76
경상남도,진주시,수곡면,77_75
경상남도,진주시,천전동,80_75
경상남도,진주시,성북동,80_76
